1;bunker;378.00;12.25;3374.00;2.48;0
1;bunker;261.00;10.80;3107.00;4.03;0
1;bunker;207.00;10.70;3215.00;0.41;0
1;bunker;82.00;10.50;3317.00;3.08;0
1;bunker;185.00;11.70;3101.00;0.92;0
1;bunker;135.00;10.88;3214.00;1.02;0
1;bunker;295.00;11.10;3089.00;5.15;0
1;bunker;174.00;12.10;3088.00;2.98;0
1;bunker;135.00;10.57;3447.00;4.54;0
1;bunker;198.00;10.90;3176.00;0.92;0
1;bunker;335.00;10.68;3158.00;3.59;0
1;bunker;14.00;11.10;3248.00;1.43;0
1;bunker;375.00;10.35;3282.00;1.53;0
1;bunker;6.00;11.03;3485.00;5.65;0
1;bunker;143.00;10.40;3318.00;2.04;0
1;bunker;241.00;10.38;3351.00;4.70;0
1;bunker;36.00;10.70;3491.00;6.26;0
1;bunker;509.00;10.60;3253.00;4.10;0
1;bunker;110.00;11.50;3041.00;0.48;0
1;bunker;20.00;11.60;3148.00;3.15;0
1;bunker;1.00;10.82;3447.00;6.16;0
1;bunker;534.00;12.05;3289.00;1.09;0
1;bunker;38.00;10.70;3294.00;5.22;0
1;bunker;324.00;11.40;3070.00;0.49;0
1;bunker;267.00;11.30;3068.00;4.61;0
1;bunker;401.00;10.60;3333.00;5.82;0
1;bunker;64.00;10.85;3336.00;3.66;0
1;bunker;199.00;11.03;3507.00;5.22;0
1;bunker;187.00;10.95;3248.00;1.60;0
1;bunker;76.00;10.60;3421.00;5.72;0
1;bunker;416.00;11.05;3357.00;2.10;0
1;bunker;110.00;11.50;3048.00;3.66;0
1;bunker;34.00;10.78;3470.00;0.04;0
1;bunker;548.00;11.73;3274.00;4.17;0
1;bunker;250.00;11.03;3189.00;5.38;0
1;bunker;374.00;10.73;3221.00;2.11;0
1;bunker;353.00;11.82;3053.00;4.78;0
1;bunker;471.00;10.20;3204.00;1.16;0
1;bunker;68.00;10.48;3503.00;2.71;0
1;bunker;171.00;10.70;3220.00;0.55;0
1;bunker;96.00;11.35;3371.00;4.68;0
1;bunker;269.00;10.65;3430.00;5.89;0
1;bunker;202.00;10.73;3298.00;2.62;0
1;bunker;359.00;11.85;3068.00;5.28;0
1;bunker;389.00;13.32;3029.00;1.67;0
1;bunker;188.00;11.10;3155.00;4.33;0
1;bunker;368.00;11.57;3473.00;1.07;0
1;bunker;33.00;11.32;3209.00;2.27;0
1;bunker;278.00;10.80;3518.00;0.11;0
1;bunker;330.00;10.90;3230.00;2.78;0
1;bunker;11.00;12.23;3097.00;4.34;0
1;bunker;73.00;11.03;3270.00;2.17;0
1;bunker;396.00;10.65;3241.00;4.84;0
1;bunker;261.00;10.55;3334.00;0.12;0
1;bunker;130.00;11.70;3113.00;2.78;0
1;bunker;214.00;10.80;3418.00;0.62;0
1;bunker;162.00;11.68;3122.00;1.83;0
1;bunker;187.00;10.98;3505.00;4.85;0
1;bunker;235.00;10.75;3576.00;1.23;0
1;bunker;101.00;10.73;3308.00;5.35;0
1;bunker;267.00;10.62;3298.00;0.28;0
1;bunker;309.00;10.60;3176.00;3.29;0
1;bunker;477.00;11.55;3325.00;1.13;0
1;bunker;430.00;10.30;3299.00;2.34;0
1;bunker;272.00;10.82;3249.00;0.18;0
1;bunker;341.00;11.68;3506.00;1.74;0
1;bunker;12.00;12.98;3072.00;4.40;0
1;bunker;212.00;11.05;3396.00;0.79;0
1;bunker;147.00;10.48;3489.00;4.91;0
1;bunker;281.00;10.70;3393.00;5.01;0
1;bunker;226.00;10.82;3198.00;2.85;0
1;bunker;140.00;11.05;3576.00;5.52;0
1;bunker;62.00;10.85;3228.00;0.79;0
1;bunker;143.00;11.25;3153.00;4.91;0
1;bunker;58.00;10.50;3483.00;1.29;0
1;bunker;117.00;11.10;3362.00;5.42;0
1;bunker;352.00;10.57;3408.00;5.52;0
1;bunker;212.00;11.28;3091.00;3.36;0
1;bunker;302.00;11.43;3121.00;6.03;0
1;bunker;177.00;10.65;3336.00;2.41;0
1;bunker;314.00;10.75;3201.00;3.96;0
1;bunker;310.00;10.90;3249.00;1.81;0
1;bunker;182.00;11.10;3157.00;3.02;0
1;bunker;26.00;10.62;3313.00;0.85;0
1;bunker;360.00;10.73;3228.00;3.87;0
1;bunker;31.00;10.60;3526.00;5.08;0
1;bunker;76.00;10.15;3573.00;2.92;0
1;bunker;307.00;11.10;3580.00;4.48;0
1;bunker;83.00;9.95;3562.00;0.86;0
1;bunker;250.00;10.65;3550.00;3.52;0
1;bunker;82.00;10.30;3538.00;1.36;0
1;bunker;296.00;10.50;3543.00;2.92;0
1;bunker;119.00;10.25;3537.00;5.59;0
1;bunker;154.00;10.43;3506.00;1.97;0
1;bunker;120.00;10.28;3497.00;6.09;0
1;bunker;56.00;10.40;3495.00;1.37;0
1;bunker;167.00;10.90;3487.00;4.03;0
1;bunker;210.00;10.88;3498.00;1.87;0
1;bunker;118.00;10.35;3483.00;3.09;0
1;bunker;210.00;11.20;3458.00;6.10;0
1;bunker;74.00;10.55;3460.00;2.48;0
1;bunker;278.00;10.32;3440.00;5.15;0
1;bunker;160.00;10.70;3433.00;0.42;0
1;bunker;75.00;10.80;3408.00;4.54;0
1;bunker;302.00;10.40;3414.00;5.76;0
1;bunker;248.00;10.90;3396.00;3.59;0
1;bunker;270.00;10.32;3396.00;0.33;0
1;bunker;74.00;11.10;3366.00;1.53;0
1;bunker;433.00;11.70;3377.00;5.65;0
1;bunker;320.00;10.82;3380.00;2.04;0
1;bunker;11.00;10.68;3376.00;5.06;0
1;bunker;219.00;11.07;3363.00;6.26;0
1;bunker;38.00;10.73;3356.00;4.10;0
1;bunker;327.00;10.20;3353.00;0.48;0
1;bunker;302.00;10.30;3333.00;2.04;0
1;bunker;149.00;10.50;3332.00;4.71;0
1;bunker;240.00;10.78;3296.00;2.55;0
1;bunker;74.00;10.75;3288.00;2.65;0
1;bunker;409.00;10.30;3282.00;0.49;0
1;bunker;109.00;10.73;3272.00;4.61;0
1;bunker;308.00;10.70;3260.00;5.82;0
1;bunker;182.00;10.88;3247.00;2.55;0
1;bunker;251.00;10.50;3251.00;5.22;0
1;bunker;445.00;10.32;3237.00;1.60;0
1;bunker;278.00;10.88;3237.00;4.27;0
1;bunker;210.00;10.73;3228.00;1.00;0
1;bunker;130.00;10.93;3236.00;3.66;0
1;bunker;271.00;10.90;3210.00;0.05;0
1;bunker;374.00;10.70;3191.00;2.71;0
1;bunker;169.00;10.75;3214.00;5.73;0
1;bunker;384.00;10.90;3187.00;2.11;0
1;bunker;409.00;10.70;3182.00;4.78;0
1;bunker;153.00;10.80;3195.00;2.61;0
1;bunker;57.00;11.30;3178.00;2.72;0
1;bunker;5.00;11.60;3138.00;0.56;0
1;bunker;168.00;11.00;3168.00;3.22;0
1;bunker;104.00;11.20;3165.00;4.78;0
1;bunker;108.00;11.50;3149.00;1.16;0
1;bunker;98.00;11.40;3151.00;5.28;0
1;bunker;171.00;11.30;3139.00;0.21;0
1;bunker;276.00;10.95;3102.00;3.23;0
1;bunker;347.00;11.25;3104.00;1.07;0
1;bunker;133.00;11.53;3081.00;3.73;0
1;bunker;74.00;11.43;3085.00;0.11;0
1;bunker;264.00;10.93;3072.00;1.67;0
1;bunker;214.00;11.75;3074.00;5.80;0
1;bunker;212.00;12.07;3061.00;0.72;0
1;bunker;131.00;13.57;3042.00;4.84;0
1;bunker;174.00;13.98;3029.00;0.12;0
1;bunker;70.00;12.05;3002.00;2.78;0
1;anti_air_building;283.00;11.10;3171.00;5.45;0
1;anti_air_building;105.00;11.15;3192.00;2.19;0
1;anti_air_building;52.00;12.10;3090.00;4.85;0
1;synthetic_refinery;145.00;14.78;3004.00;1.23;0
1;fuel_silo;78.00;11.05;3209.00;5.35;0
1;radar_station;278.00;10.82;3280.00;1.83;0
1;rocket_site;86.00;11.10;3201.00;3.29;0
1;nuclear_reactor;252.00;10.85;3115.00;5.96;0
2;arms_factory;750.00;11.73;3442.00;3.58;0
2;arms_factory;717.00;10.43;3574.00;5.14;0
2;arms_factory;405.00;10.75;3475.00;1.52;0
2;arms_factory;1285.00;9.85;3567.00;4.19;0
2;arms_factory;398.00;11.12;3524.00;2.03;0
2;arms_factory;1249.00;11.07;3441.00;5.05;0
2;industrial_complex;1173.00;9.70;3385.00;6.25;0
2;industrial_complex;1304.00;12.23;3429.00;4.09;0
2;industrial_complex;995.00;11.38;3442.00;0.47;0
2;industrial_complex;560.00;12.43;3361.00;2.04;0
2;industrial_complex;1231.00;11.03;3441.00;4.70;0
2;industrial_complex;829.00;10.70;3499.00;2.54;0
2;air_base;697.00;10.80;3311.00;3.74;0
2;bunker;578.00;12.60;3326.00;0.48;0
2;bunker;700.00;10.75;3457.00;3.14;0
2;bunker;634.00;11.25;3328.00;5.81;0
2;bunker;971.00;11.43;3516.00;2.54;0
2;bunker;598.00;12.32;3303.00;5.21;0
2;bunker;901.00;10.70;3355.00;1.59;0
2;bunker;1009.00;11.00;3458.00;4.25;0
2;bunker;760.00;11.98;3432.00;0.99;0
2;bunker;839.00;10.73;3505.00;3.66;0
2;bunker;793.00;10.70;3496.00;0.04;0
2;bunker;663.00;10.53;3329.00;2.70;0
2;bunker;963.00;9.80;3305.00;5.72;0
2;bunker;1182.00;10.90;3553.00;0.64;0
2;bunker;709.00;10.65;3533.00;4.76;0
2;bunker;556.00;11.07;3396.00;2.61;0
2;bunker;666.00;10.32;3557.00;2.71;0
2;bunker;830.00;9.80;3570.00;0.55;0
2;bunker;595.00;10.80;3404.00;3.21;0
2;bunker;712.00;10.70;3391.00;4.77;0
2;bunker;785.00;10.78;3545.00;1.16;0
2;bunker;1280.00;11.20;3462.00;5.28;0
2;bunker;653.00;10.70;3459.00;0.20;0
2;bunker;997.00;11.10;3440.00;3.22;0
2;bunker;1107.00;10.15;3366.00;5.88;0
2;bunker;1086.00;10.00;3527.00;2.26;0
2;bunker;387.00;12.05;3471.00;0.11;0
2;bunker;1107.00;10.68;3562.00;1.67;0
2;bunker;1121.00;10.03;3397.00;5.79;0
2;bunker;471.00;10.65;3489.00;0.71;0
2;bunker;929.00;10.18;3324.00;4.83;0
2;bunker;679.00;10.90;3403.00;0.11;0
2;bunker;853.00;10.85;3337.00;2.78;0
2;bunker;1231.00;10.90;3367.00;5.44;0
2;bunker;970.00;10.45;3425.00;2.17;0
2;bunker;938.00;10.40;3344.00;3.38;0
2;bunker;1295.00;9.75;3566.00;1.22;0
2;bunker;623.00;10.57;3529.00;5.34;0
2;bunker;1016.00;10.60;3547.00;5.45;0
2;bunker;683.00;10.93;3356.00;3.29;0
2;bunker;1175.00;9.70;3382.00;5.95;0
2;bunker;543.00;11.23;3462.00;2.33;0
2;bunker;870.00;11.00;3361.00;3.89;0
2;bunker;1003.00;11.03;3577.00;1.73;0
2;bunker;778.00;11.50;3410.00;4.40;0
2;bunker;1156.00;10.40;3485.00;0.78;0
2;bunker;558.00;11.45;3409.00;2.34;0
2;bunker;909.00;11.40;3476.00;0.18;0
2;bunker;1193.00;10.43;3457.00;2.84;0
2;bunker;1087.00;10.12;3383.00;5.50;0
2;bunker;1062.00;11.53;3458.00;2.24;0
2;bunker;720.00;10.73;3399.00;3.45;0
2;bunker;1174.00;11.10;3503.00;1.29;0
2;bunker;462.00;13.48;3402.00;2.85;0
2;bunker;362.00;11.07;3511.00;5.51;0
2;bunker;1237.00;10.68;3423.00;1.90;0
2;bunker;1082.00;10.12;3467.00;6.02;0
2;bunker;1094.00;9.88;3350.00;6.12;0
2;bunker;638.00;10.53;3504.00;3.96;0
2;bunker;922.00;11.60;3470.00;1.80;0
2;bunker;404.00;10.73;3523.00;4.46;0
2;bunker;484.00;10.53;3519.00;6.03;0
2;bunker;416.00;10.73;3447.00;2.41;0
2;bunker;1095.00;9.90;3427.00;0.25;0
2;bunker;419.00;10.60;3552.00;1.45;0
2;bunker;477.00;13.48;3405.00;4.47;0
2;bunker;936.00;12.10;3517.00;0.85;0
2;bunker;729.00;11.55;3469.00;3.52;0
2;bunker;1260.00;9.80;3561.00;5.08;0
2;bunker;1253.00;10.85;3394.00;2.92;0
2;bunker;531.00;10.53;3574.00;5.58;0
2;bunker;381.00;10.85;3565.00;1.96;0
2;bunker;1137.00;10.20;3296.00;4.98;0
2;bunker;728.00;10.93;3294.00;6.19;0
2;bunker;1042.00;9.70;3281.00;4.03;0
2;bunker;958.00;10.38;3357.00;0.41;0
2;bunker;850.00;11.73;3389.00;1.97;0
2;bunker;691.00;10.98;3299.00;4.63;0
2;bunker;1246.00;10.05;3514.00;2.47;0
2;bunker;635.00;11.10;3324.00;5.14;0
2;bunker;1094.00;9.70;3287.00;0.41;0
2;bunker;997.00;9.98;3420.00;4.54;0
2;bunker;1159.00;11.35;3566.00;0.92;0
2;bunker;1200.00;11.53;3300.00;2.48;0
2;bunker;583.00;10.70;3433.00;5.14;0
2;bunker;856.00;11.00;3508.00;2.98;0
2;bunker;1146.00;11.20;3507.00;4.19;0
2;bunker;902.00;10.60;3299.00;0.92;0
2;bunker;1021.00;9.70;3383.00;3.59;0
2;bunker;462.00;10.73;3437.00;6.25;0
2;bunker;1194.00;10.32;3347.00;2.64;0
2;bunker;821.00;11.38;3424.00;5.65;0
2;bunker;607.00;10.73;3446.00;2.04;0
2;bunker;688.00;10.78;3417.00;4.70;0
2;bunker;630.00;10.68;3439.00;2.54;0
2;bunker;819.00;11.70;3458.00;4.10;0
2;bunker;809.00;10.05;3567.00;0.48;0
2;bunker;868.00;11.15;3428.00;3.15;0
2;bunker;1231.00;10.93;3532.00;6.16;0
2;bunker;1296.00;11.30;3439.00;1.09;0
2;bunker;637.00;11.15;3399.00;5.21;0
2;bunker;1199.00;10.07;3392.00;1.59;0
2;bunker;1151.00;9.70;3327.00;3.15;0
2;bunker;1058.00;10.20;3552.00;0.99;0
2;bunker;1006.00;9.80;3342.00;3.66;0
2;bunker;1115.00;10.25;3362.00;0.04;0
2;bunker;1110.00;9.85;3429.00;1.60;0
2;bunker;1170.00;9.80;3453.00;5.72;0
2;bunker;768.00;11.43;3353.00;0.65;0
2;bunker;502.00;11.32;3481.00;4.77;0
2;bunker;829.00;11.07;3384.00;0.04;0
2;bunker;891.00;11.40;3521.00;4.17;0
2;bunker;694.00;10.07;3558.00;5.37;0
2;bunker;989.00;9.80;3339.00;3.21;0
2;bunker;1231.00;10.55;3349.00;6.23;0
2;bunker;945.00;10.80;3555.00;1.16;0
2;bunker;843.00;11.30;3449.00;5.28;0
2;bunker;527.00;10.48;3544.00;0.55;0
2;bunker;495.00;10.60;3580.00;3.22;0
2;bunker;632.00;10.98;3565.00;5.88;0
2;bunker;912.00;11.15;3436.00;3.73;0
2;bunker;615.00;10.68;3479.00;3.83;0
2;bunker;563.00;11.48;3500.00;1.67;0
2;bunker;1270.00;11.73;3428.00;4.33;0
2;bunker;593.00;12.70;3255.00;0.71;0
2;bunker;1005.00;10.82;3534.00;3.73;0
2;bunker;1307.00;12.98;3455.00;0.11;0
2;bunker;934.00;11.05;3461.00;2.78;0
2;bunker;901.00;10.38;3554.00;5.44;0
2;bunker;1275.00;9.82;3581.00;2.17;0
2;bunker;456.00;10.70;3466.00;4.84;0
2;bunker;510.00;10.45;3564.00;1.23;0
2;bunker;982.00;10.53;3409.00;2.78;0
2;bunker;1065.00;9.70;3288.00;0.62;0
2;bunker;1236.00;10.07;3483.00;1.83;0
2;bunker;513.00;11.05;3429.00;5.95;0
2;bunker;462.00;10.78;3565.00;2.68;0
2;bunker;1323.00;10.05;3524.00;3.90;0
2;bunker;969.00;9.80;3357.00;1.73;0
2;bunker;622.00;11.70;3312.00;4.40;0
2;bunker;563.00;11.20;3552.00;5.96;0
2;bunker;1255.00;10.28;3480.00;2.34;0
2;bunker;500.00;10.15;3550.00;0.18;0
2;bunker;1312.00;10.23;3510.00;1.39;0
2;bunker;469.00;10.30;3529.00;4.40;0
2;bunker;1047.00;9.98;3367.00;0.79;0
2;bunker;1021.00;9.70;3354.00;4.91;0
2;bunker;1204.00;10.80;3486.00;0.18;0
2;bunker;577.00;11.00;3547.00;2.85;0
2;bunker;1118.00;9.80;3469.00;0.69;0
2;bunker;1159.00;11.00;3293.00;1.90;0
2;bunker;1137.00;11.68;3545.00;4.91;0
2;bunker;1051.00;10.75;3495.00;1.29;0
2;bunker;1127.00;10.38;3352.00;3.96;0
2;bunker;1042.00;10.98;3429.00;0.34;0
2;bunker;755.00;10.68;3553.00;3.36;0
2;bunker;1025.00;11.03;3578.00;4.57;0
2;bunker;657.00;10.35;3402.00;2.41;0
2;bunker;774.00;11.25;3492.00;0.25;0
2;bunker;1062.00;9.78;3308.00;0.35;0
2;bunker;844.00;10.28;3544.00;4.47;0
2;bunker;478.00;10.20;3523.00;0.85;0
2;bunker;916.00;10.90;3380.00;3.87;0
2;bunker;611.00;11.10;3344.00;5.08;0
2;bunker;951.00;11.35;3430.00;2.92;0
2;bunker;911.00;10.90;3407.00;5.58;0
2;bunker;1180.00;9.78;3342.00;0.86;0
2;bunker;1088.00;9.70;3275.00;3.52;0
2;bunker;704.00;11.32;3490.00;1.36;0
2;bunker;609.00;12.30;3266.00;4.03;0
2;bunker;864.00;10.28;3575.00;5.59;0
2;bunker;1034.00;10.57;3391.00;3.42;0
2;bunker;828.00;11.20;3345.00;4.64;0
2;bunker;454.00;10.50;3523.00;2.48;0
2;bunker;1272.00;9.85;3507.00;4.03;0
2;bunker;933.00;11.53;3527.00;0.41;0
2;bunker;1139.00;9.70;3459.00;3.08;0
2;bunker;1132.00;9.70;3320.00;0.92;0
2;bunker;1119.00;9.70;3451.00;1.02;0
2;bunker;418.00;11.38;3573.00;5.15;0
2;bunker;735.00;10.40;3517.00;2.98;0
2;bunker;1019.00;9.70;3317.00;4.54;0
2;bunker;1065.00;10.28;3522.00;0.92;0
2;bunker;1150.00;9.70;3434.00;3.59;0
2;bunker;723.00;11.00;3495.00;1.43;0
2;bunker;1057.00;10.05;3319.00;1.53;0
2;bunker;968.00;9.70;3275.00;5.65;0
2;bunker;865.00;10.95;3545.00;2.04;0
2;bunker;630.00;11.03;3485.00;4.70;0
2;bunker;688.00;12.45;3255.00;6.26;0
2;bunker;1302.00;11.98;3421.00;4.10;0
2;bunker;1337.00;10.07;3527.00;0.48;0
2;bunker;787.00;11.30;3448.00;3.15;0
2;bunker;847.00;11.30;3505.00;6.16;0
2;bunker;1025.00;10.30;3418.00;1.09;0
2;bunker;1093.00;10.00;3491.00;5.22;0
