240;241;175;100;land;false;hills;1
241;208;128;244;land;false;mountain;1
242;141;214;206;land;false;urban;1
243;140;231;195;land;false;plains;1
244;233;124;166;land;false;hills;1
245;216;240;199;land;false;plains;1
246;169;178;246;land;false;plains;1
247;202;211;222;land;false;plains;1
248;87;237;218;land;false;mountain;1
249;41;235;236;land;false;hills;1
250;246;175;94;land;false;plains;1
251;227;172;174;land;false;plains;1
252;169;212;167;land;false;mountain;1
253;200;171;220;land;false;plains;1
254;235;219;147;land;false;hills;1
255;249;167;103;land;false;plains;1
256;191;148;192;land;false;mountain;1
257;241;190;86;land;false;mountain;1
258;184;79;246;land;false;hills;1
259;184;162;233;land;false;plains;1
260;95;213;206;land;false;mountain;1
261;203;248;127;land;false;mountain;1
262;215;208;189;land;false;plains;1
263;51;252;244;land;false;forest;1
264;57;201;248;land;false;hills;1
265;108;183;226;land;false;hills;1
266;161;188;209;land;false;hills;1
267;226;200;181;land;false;hills;1
268;197;225;135;land;false;plains;1
269;82;236;190;land;false;hills;1
270;109;248;161;land;false;hills;1
271;159;170;197;land;false;hills;1
272;244;251;69;land;false;plains;1
273;208;254;130;land;false;hills;1
274;164;207;161;land;false;hills;1
275;206;144;155;land;false;mountain;1
276;132;248;161;land;false;plains;1
277;147;175;198;land;false;hills;1
278;98;236;254;land;false;plains;1
279;132;141;241;land;false;mountain;1
280;164;149;207;land;false;hills;1
281;202;216;105;land;false;plains;1
282;235;63;203;land;false;plains;1
283;240;210;206;land;false;hills;1
284;207;253;121;land;false;forest;1
285;230;141;148;land;false;plains;1
286;184;171;147;land;false;plains;1
287;244;121;139;land;false;plains;1
288;160;244;131;land;false;hills;1
289;149;190;221;land;false;hills;1
290;227;133;184;land;false;hills;1
291;241;227;86;land;false;forest;1
292;153;146;233;land;false;plains;1
293;171;230;194;land;false;hills;1
294;246;28;242;land;false;hills;1
295;151;225;154;land;false;hills;1
296;212;55;242;land;false;plains;1
297;218;128;247;land;true;hills;1
298;237;224;73;land;false;plains;1
299;188;240;165;land;false;hills;1
300;212;207;178;land;false;plains;1
301;22;253;229;land;false;plains;1
302;166;250;125;land;false;hills;1
303;190;128;187;land;true;mountain;1
304;198;208;159;land;false;plains;1
305;243;91;197;land;false;hills;1
306;67;241;208;land;false;plains;1
307;98;248;181;land;false;plains;1
308;187;204;217;land;false;mountain;1
309;240;204;235;land;true;forest;1
310;236;210;183;land;false;hills;1
311;179;241;89;land;false;plains;1
312;183;237;147;land;false;mountain;1
313;250;236;119;land;false;plains;1
314;243;145;194;land;false;plains;1
315;155;220;220;land;false;hills;1
316;139;115;253;land;false;hills;1
317;238;223;221;land;false;plains;1
318;146;236;216;land;false;hills;1
319;208;211;102;land;false;forest;1
320;193;200;138;land;false;plains;1
321;89;205;240;land;false;plains;1
322;189;203;222;land;false;plains;1
323;245;207;53;land;true;plains;1
324;222;152;187;land;false;forest;1
325;244;169;184;land;false;hills;1
326;160;251;222;land;false;mountain;1
327;145;221;244;land;false;plains;1
328;142;240;177;land;false;plains;1
329;220;116;196;land;false;hills;1
330;253;228;254;land;false;forest;1
331;193;228;245;land;false;plains;1
332;207;247;113;land;false;plains;1
333;243;228;33;land;false;mountain;1
334;254;67;201;land;false;hills;1
335;226;182;163;land;false;hills;1
336;253;61;250;land;false;hills;1
337;189;190;144;land;false;hills;1
338;178;186;157;land;false;plains;1
339;143;200;217;land;false;mountain;1
340;198;249;204;land;false;mountain;1
341;141;166;219;land;false;plains;1
342;218;232;94;land;false;plains;1
343;46;246;246;land;false;plains;1
344;181;193;182;land;false;plains;1
345;113;223;239;land;false;hills;1
346;198;252;202;land;false;mountain;1
347;120;224;235;land;false;mountain;1
348;72;252;223;land;false;hills;1
349;165;208;230;land;false;plains;1
350;131;128;243;land;false;plains;1
351;216;166;124;land;false;hills;1
352;218;225;65;land;false;mountain;1
353;254;128;123;land;true;hills;1
354;253;230;114;land;false;hills;1
355;229;189;102;land;false;mountain;1
356;199;208;130;land;false;plains;1
357;118;227;179;land;false;hills;1
358;228;244;177;land;false;plains;1
359;246;237;218;land;false;forest;1
360;206;150;225;land;false;hills;1
361;185;123;251;land;false;forest;1
362;251;245;222;land;false;hills;1
363;118;197;239;land;false;mountain;1
364;243;73;219;land;false;mountain;1
365;229;248;26;land;false;hills;1
366;166;182;238;land;false;forest;1
367;184;149;215;land;false;urban;1
368;210;179;251;land;false;mountain;1
369;92;250;183;land;false;hills;1
370;211;240;105;land;false;plains;1
371;150;211;158;land;false;hills;1
372;157;190;194;land;false;plains;1
373;196;232;175;land;false;mountain;1
374;147;243;193;land;true;mountain;1
375;139;128;254;land;false;plains;1
376;224;185;137;land;true;hills;1
377;35;244;254;land;false;plains;1
378;185;245;232;land;false;plains;1
379;186;184;158;land;false;plains;1
380;137;235;209;land;false;hills;1
381;236;126;180;land;false;hills;1
382;239;135;210;land;false;plains;1
383;167;233;224;land;false;mountain;1
384;166;249;243;land;false;hills;1
385;221;75;206;land;false;hills;1
386;184;229;119;land;false;plains;1
387;111;230;232;land;true;plains;1
388;226;66;219;land;false;plains;1
389;207;227;168;land;false;hills;1
390;220;82;248;land;false;mountain;1
391;201;215;111;land;false;hills;1
392;113;172;225;land;false;forest;1
393;207;243;173;land;false;hills;1
394;158;224;139;land;false;forest;1
395;157;191;232;land;false;plains;1
396;215;120;205;land;false;plains;1
397;204;165;250;land;false;plains;1
398;173;230;209;land;false;plains;1
399;240;209;160;land;false;hills;1
400;82;254;209;land;false;hills;1
401;170;245;196;land;false;plains;1
402;212;124;239;land;false;plains;1
403;192;238;138;land;false;forest;1
404;160;228;241;land;false;mountain;1
405;169;232;200;land;false;forest;1
406;122;253;215;land;false;hills;1
407;249;217;108;land;false;mountain;1
408;155;205;167;land;false;plains;1
409;179;135;220;land;false;plains;1
410;234;200;107;land;false;plains;1
411;199;176;179;land;false;forest;1
412;124;234;245;land;false;plains;1
413;129;230;208;land;false;hills;1
414;222;49;236;land;false;plains;1
415;179;248;230;land;false;plains;1
416;166;199;234;land;true;urban;1
417;253;170;83;land;false;plains;1
418;52;232;251;land;true;hills;1
419;207;245;81;land;false;plains;1
420;110;243;180;land;false;plains;1
421;221;57;251;land;false;plains;1
422;152;160;229;land;false;plains;1
423;239;205;122;land;false;plains;1
424;93;230;213;land;false;hills;1
425;173;224;217;land;false;plains;1
426;125;226;218;land;false;plains;1
427;250;226;174;land;false;plains;1
428;150;221;137;land;false;plains;1
429;182;192;152;land;false;plains;1
430;91;232;220;land;false;plains;1
431;214;122;183;land;false;mountain;1
432;210;99;228;land;false;forest;1
433;209;100;221;land;false;forest;1
434;217;220;136;land;false;hills;1
435;136;164;201;land;false;mountain;1
436;85;221;203;land;false;hills;1
437;106;248;242;land;false;hills;1
438;208;144;229;land;false;plains;1
439;183;217;133;land;true;urban;1
440;170;248;206;land;false;mountain;1
441;150;209;163;land;false;plains;1
442;196;191;189;land;false;hills;1
443;143;211;166;land;false;hills;1
444;211;216;81;land;false;plains;1
445;130;208;191;land;true;hills;1
446;228;94;221;land;false;plains;1
447;222;170;248;land;false;urban;1
448;223;96;234;land;true;plains;1
449;199;133;174;land;false;hills;1
450;218;185;153;land;false;mountain;1
451;196;138;241;land;false;urban;1
452;150;175;201;land;false;hills;1
453;182;172;191;land;false;mountain;1
454;84;245;197;land;false;hills;1
455;190;207;192;land;false;plains;1
456;208;208;215;land;false;hills;1
457;212;159;189;land;false;hills;1
458;225;32;244;land;false;hills;1
459;214;246;215;land;false;mountain;1
460;250;163;125;land;false;mountain;1
461;157;210;139;land;false;hills;1
462;207;246;254;land;false;plains;1
463;211;252;147;land;false;hills;1
464;253;147;252;land;false;hills;1
465;212;154;212;land;false;urban;1
466;215;204;173;land;false;plains;1
467;235;141;182;land;true;hills;1
468;123;203;218;land;false;hills;1
469;224;216;93;land;true;mountain;1
470;196;193;222;land;false;mountain;1
471;33;218;250;land;false;hills;1
472;127;231;223;land;false;mountain;1
473;228;204;109;land;false;hills;1
474;237;88;214;land;false;mountain;1
475;61;252;208;land;false;plains;1
476;191;251;81;land;false;plains;1
477;206;193;250;land;false;mountain;1
478;241;250;67;land;false;plains;1
479;201;227;238;land;false;plains;1
480;243;215;57;land;false;plains;1
481;221;206;206;land;false;hills;1
482;154;181;243;land;false;plains;1
483;106;232;237;land;false;plains;1
484;176;216;240;land;false;mountain;1
485;103;192;245;land;false;plains;1
486;200;179;132;land;false;forest;1
487;168;244;158;land;false;forest;1
488;236;232;108;land;false;plains;1
489;135;138;240;land;false;mountain;1
490;227;209;90;land;false;mountain;1
491;237;182;134;land;false;mountain;1
492;246;130;252;land;false;hills;1
493;237;77;237;land;false;mountain;1
494;207;247;186;land;false;hills;1
495;253;170;241;land;false;hills;1
496;130;206;218;land;false;hills;1
497;254;116;222;land;false;plains;1
498;124;179;249;land;false;plains;1
499;157;245;227;land;false;hills;1
500;253;174;125;land;true;marsh;1
501;250;161;107;land;false;mountain;1
502;164;227;162;land;false;hills;1
503;152;208;157;land;false;hills;1
504;246;158;198;land;false;plains;1
505;207;117;200;land;false;mountain;1
506;215;248;245;land;false;hills;1
507;74;252;200;land;false;hills;1
508;240;253;210;land;false;forest;1
509;207;74;249;land;false;plains;1
510;102;166;243;land;false;urban;1
511;251;110;246;land;false;hills;1
512;156;242;115;land;false;plains;1
513;154;227;143;land;false;plains;1
514;228;137;245;land;false;hills;1
515;146;178;249;land;false;plains;1
516;188;223;224;land;false;mountain;1
517;248;196;182;land;true;urban;1
518;254;131;166;land;false;mountain;1
519;243;145;222;land;false;forest;1
520;88;217;218;land;false;mountain;1
521;188;145;248;land;false;mountain;1
522;177;199;168;land;false;hills;1
523;226;247;137;land;false;plains;1
524;168;192;158;land;false;hills;1
525;230;220;158;land;true;hills;1
526;89;217;204;land;false;hills;1
527;149;252;174;land;false;plains;1
528;247;234;192;land;false;hills;1
529;219;247;74;land;false;hills;1
530;172;240;104;land;false;mountain;1
531;203;213;229;land;false;plains;1
532;183;239;200;land;false;forest;1
533;163;189;181;land;false;plains;1
534;236;236;51;land;false;hills;1
535;151;187;229;land;false;plains;1
536;107;232;172;land;false;mountain;1
537;246;203;59;land;false;hills;1
538;51;209;250;land;false;plains;1
539;186;153;249;land;false;hills;1
540;103;154;244;land;false;hills;1
541;136;187;253;land;false;plains;1
542;200;163;159;land;false;hills;1
543;158;201;231;land;false;hills;1
544;191;176;220;land;true;hills;1
545;204;246;222;land;false;plains;1
546;249;232;91;land;false;hills;1
547;212;135;212;land;false;plains;1
548;117;241;168;land;false;mountain;1
549;247;252;65;land;false;plains;1
550;216;196;211;land;false;forest;1
551;112;220;178;land;false;hills;1
552;225;228;240;land;false;forest;1
553;198;254;167;land;false;mountain;1
554;208;230;232;land;false;hills;1
555;181;212;232;land;false;hills;1
556;202;249;128;land;false;mountain;1
557;218;71;240;land;false;mountain;1
558;228;236;151;land;false;plains;1
559;115;211;254;land;false;plains;1
560;237;242;118;land;false;plains;1
561;246;184;99;land;false;plains;1
562;181;219;133;land;false;plains;1
563;114;250;253;land;false;hills;1
564;240;236;150;land;false;plains;1
565;234;193;244;land;false;hills;1
566;177;205;254;land;false;hills;1
567;211;217;132;land;true;hills;1
568;189;131;215;land;false;forest;1
569;186;200;227;land;false;plains;1
570;134;219;241;land;false;forest;1
571;241;143;228;land;false;hills;1
572;157;246;122;land;false;hills;1
573;104;228;242;land;false;plains;1
574;250;155;236;land;false;plains;1
575;229;230;242;land;false;mountain;1
576;155;250;199;land;false;hills;1
577;248;183;94;land;false;plains;1
578;48;251;244;land;false;hills;1
579;150;207;225;land;false;plains;1
580;252;101;209;land;false;plains;1
581;213;204;168;land;false;plains;1
582;145;242;114;land;false;plains;1
583;189;254;239;land;true;plains;1
584;175;212;129;land;false;forest;1
585;108;151;250;land;false;hills;1
586;167;250;148;land;false;hills;1
587;185;159;246;land;false;hills;1
588;228;251;27;land;false;mountain;1
589;165;131;206;land;false;forest;1
590;73;210;250;land;false;plains;1
591;176;143;227;land;false;hills;1
592;197;187;175;land;false;hills;1
593;238;181;181;land;false;mountain;1
594;181;168;206;land;false;mountain;1
595;186;178;155;land;false;plains;1
596;245;245;220;land;false;hills;1
597;230;206;243;land;false;hills;1
598;233;189;232;land;false;hills;1
599;232;175;115;land;false;plains;1
600;248;220;129;land;false;hills;1
601;183;124;200;land;false;hills;1
602;187;226;110;land;false;mountain;1
603;90;231;254;land;false;plains;1
604;251;159;226;land;false;urban;1
605;127;242;179;land;false;plains;1
606;198;63;253;land;false;plains;1
607;253;220;99;land;false;hills;1
608;179;247;142;land;false;plains;1
609;213;194;146;land;false;hills;1
610;242;109;230;land;false;forest;1
611;191;203;251;land;false;plains;1
612;147;186;184;land;false;plains;1
613;248;188;221;land;false;hills;1
614;178;217;174;land;false;plains;1
615;147;203;249;land;false;plains;1
616;205;143;253;land;false;forest;1
617;158;254;119;land;false;hills;1
618;120;195;241;land;false;hills;1
619;175;223;122;land;false;plains;1
620;216;136;251;land;false;plains;1
621;203;247;126;land;false;plains;1
622;220;234;81;land;false;plains;1
623;229;247;105;land;false;mountain;1
624;237;199;129;land;false;mountain;1
625;212;236;82;land;false;plains;1
626;130;197;202;land;false;mountain;1
627;232;134;150;land;false;plains;1
628;212;247;75;land;true;mountain;1
629;168;149;200;land;false;plains;1
630;188;249;137;land;false;plains;1
631;245;130;166;land;false;hills;1
632;191;140;195;land;false;mountain;1
633;191;150;233;land;false;hills;1
634;205;140;210;land;false;plains;1
635;173;166;220;land;false;hills;1
636;183;89;232;land;false;hills;1
637;179;172;205;land;false;plains;1
638;142;206;185;land;true;hills;1
639;241;243;194;land;false;plains;1
640;230;211;122;land;false;plains;1
641;28;252;254;land;false;plains;1
642;184;241;157;land;false;hills;1
643;203;168;176;land;false;mountain;1
644;246;197;169;land;false;plains;1
645;150;207;161;land;false;plains;1
646;231;75;201;land;false;hills;1
647;252;187;229;land;false;plains;1
648;177;232;149;land;false;mountain;1
649;165;232;225;land;false;plains;1
650;94;205;213;land;false;urban;1
651;44;239;232;land;false;hills;1
652;218;119;248;land;false;hills;1
653;200;150;210;land;false;hills;1
654;240;243;49;land;false;plains;1
655;249;160;193;land;false;plains;1
656;212;120;202;land;false;plains;1
657;246;228;38;land;false;hills;1
658;128;170;236;land;false;hills;1
659;239;101;185;land;false;plains;1
660;252;152;149;land;false;plains;1
661;118;211;227;land;false;plains;1
662;163;253;184;land;false;plains;1
663;216;139;207;land;false;plains;1
664;214;95;227;land;false;urban;1
665;249;158;145;land;false;mountain;1
666;159;200;153;land;false;hills;1
667;200;233;85;land;true;hills;1
668;169;227;121;land;false;forest;1
669;231;194;217;land;false;plains;1
670;163;193;210;land;false;mountain;1
671;101;252;230;land;false;plains;1
672;136;139;227;land;false;forest;1
673;207;221;108;land;false;plains;1
674;152;224;187;land;false;plains;1
675;145;194;221;land;false;plains;1
676;239;156;239;land;false;hills;1
677;154;175;203;land;false;plains;1
678;44;208;252;land;true;plains;1
679;222;187;233;land;false;plains;1
680;253;228;222;land;false;mountain;1
681;49;230;225;land;false;plains;1
682;214;212;186;land;true;mountain;1
683;146;154;246;land;false;forest;1
684;198;235;129;land;false;plains;1
685;249;202;63;land;false;plains;1
686;225;95;224;land;false;plains;1
687;121;231;164;land;false;hills;1
688;101;199;219;land;false;hills;1
689;144;162;215;land;false;hills;1
690;230;87;207;land;false;plains;1
691;203;167;200;land;true;plains;1
692;183;248;209;land;false;hills;1
693;110;239;228;land;false;hills;1
694;205;58;250;land;false;hills;1
695;215;51;237;land;false;plains;1
696;152;215;211;land;false;urban;1
697;59;220;233;land;false;plains;1
698;235;145;128;land;false;hills;1
699;222;178;252;land;false;mountain;1
700;199;192;179;land;false;mountain;1
701;246;166;132;land;false;plains;1
702;123;251;130;land;false;mountain;1
703;229;235;68;land;false;marsh;1
704;142;210;227;land;false;plains;1
705;214;233;156;land;false;plains;1
706;63;204;254;land;true;plains;1
707;127;161;244;land;false;plains;1
708;231;148;129;land;false;forest;1
709;253;243;237;land;false;mountain;1
710;153;151;222;land;false;plains;1
711;105;241;199;land;false;plains;1
712;175;254;169;land;false;mountain;1
713;139;236;144;land;false;plains;1
714;180;246;236;land;false;mountain;1
715;126;208;176;land;false;hills;1
716;226;235;116;land;false;plains;1
717;178;161;229;land;false;plains;1
718;239;83;234;land;false;hills;1
719;180;195;234;land;false;mountain;1
720;47;234;250;land;false;hills;1
721;220;215;82;land;false;plains;1
722;219;158;131;land;false;mountain;1
723;240;213;52;land;false;mountain;1
724;203;140;231;land;true;mountain;1
725;244;105;238;land;false;forest;1
726;189;160;212;land;false;plains;1
727;148;238;134;land;false;forest;1
728;159;164;195;land;false;hills;1
729;139;252;167;land;false;hills;1
730;243;70;232;land;false;forest;1
731;245;138;143;land;true;urban;1
732;217;154;160;land;false;mountain;1
733;226;220;108;land;true;urban;1
734;97;210;209;land;false;mountain;1
735;205;130;225;land;false;hills;1
736;241;228;239;land;false;plains;1
737;210;221;102;land;false;forest;1
738;247;170;237;land;false;plains;1
739;217;206;232;land;false;mountain;1
740;128;241;150;land;false;mountain;1
741;147;242;139;land;true;mountain;1
742;147;154;203;land;true;hills;1
743;220;202;134;land;false;plains;1
744;194;132;185;land;false;hills;1
745;228;228;52;land;false;mountain;1
746;186;243;101;land;false;plains;1
747;167;163;200;land;true;hills;1
748;156;249;109;land;false;plains;1
749;158;193;182;land;false;plains;1
750;186;176;176;land;false;forest;1
751;60;254;205;land;true;mountain;1
752;175;103;237;land;false;hills;1
753;165;243;253;land;false;hills;1
754;209;154;218;land;false;mountain;1
755;243;43;244;land;false;mountain;1
756;74;187;241;land;false;plains;1
757;128;223;158;land;false;marsh;1
758;160;171;196;land;false;plains;1
759;204;190;187;land;false;plains;1
760;154;156;240;land;false;plains;1
761;164;242;99;land;false;mountain;1
762;248;239;197;land;false;mountain;1
763;245;251;37;land;false;hills;1
764;92;223;227;land;true;hills;1
765;219;198;96;land;false;plains;1
766;249;167;165;land;false;mountain;1
767;185;225;94;land;false;mountain;1
768;96;218;252;land;false;hills;1
769;234;59;224;land;false;plains;1
770;134;222;157;land;false;plains;1
771;126;245;136;land;false;plains;1
772;251;212;198;land;false;plains;1
773;230;196;121;land;false;mountain;1
774;229;23;249;land;false;plains;1
775;136;184;209;land;false;mountain;1
776;243;240;73;land;true;forest;1
777;238;248;27;land;false;hills;1
778;149;232;252;land;false;mountain;1
779;163;117;250;land;false;hills;1
780;228;157;138;land;false;forest;1
781;220;200;87;land;false;forest;1
782;157;231;212;land;false;plains;1
783;217;234;71;land;false;plains;1
784;186;213;216;land;false;plains;1
785;238;207;246;land;false;plains;1
786;246;187;147;land;false;hills;1
787;171;235;165;land;false;hills;1
788;199;212;205;land;false;hills;1
789;214;239;116;land;false;mountain;1
790;153;169;188;land;true;plains;1
791;182;224;189;land;false;forest;1
792;191;169;211;land;false;mountain;1
793;240;219;193;land;false;forest;1
794;202;200;113;land;false;hills;1
795;217;167;241;land;false;hills;1
796;207;211;157;land;false;hills;1
797;216;132;196;land;false;hills;1
798;218;208;226;land;false;hills;1
799;242;123;188;land;false;hills;1
800;118;195;207;land;false;mountain;1
801;113;241;240;land;false;forest;1
802;136;178;235;land;false;plains;1
803;184;200;163;land;false;hills;1
804;187;180;156;land;false;hills;1
805;185;226;209;land;false;forest;1
806;223;244;111;land;false;hills;1
807;215;193;249;land;true;mountain;1
808;210;235;132;land;false;hills;1
809;197;228;203;land;true;plains;1
810;252;202;179;land;false;hills;1
811;185;114;205;land;false;plains;1
812;186;242;164;land;false;forest;1
813;220;150;189;land;false;plains;1
